0Date,Time,participantID,audioStimuli,vote,reactionTime,voteDetails
2012-10-22,10:10:09,1350914919284:::Sussex,audio_stimuli/recs1/04CbootQ.mp3,0,null,NaN:::Played stimuli audio_stimuli/recs1/04CbootQ.mp3
2012-10-22,10:10:17,1350914919284:::Sussex,audio_stimuli/recs4/39CputT.mp3,-3,null,NaN:::Played stimuli audio_stimuli/recs4/39CputT.mp3 User clicked Next too fast: 791 or 1832
2012-10-22,10:10:18,1350914919284:::Sussex,audio_stimuli/stimuli/CaboutT.mp3,2,null,NaN:::Played stimuli audio_stimuli/stimuli/CaboutT.mp3
2012-10-22,10:10:27,1350914919284:::Sussex,audio_stimuli/recs1/03CbaitQ.mp3,-1,null,NaN:::Played stimuli audio_stimuli/recs1/03CbaitQ.mp3 User clicked Next too fast: 801 or 1930
2012-10-22,12:29:15,1350923339832,audio_stimuli/recs4/48CboughtT.mp3,0,-672,2736:::Played stimuli audio_stimuli/recs4/48CboughtT.mp3
2012-10-22,12:29:19,1350923339832,audio_stimuli/stimuli/CboatQ.mp3,0,1900,2037:::Played stimuli audio_stimuli/stimuli/CboatQ.mp3
2012-10-22,12:29:24,1350923339832,audio_stimuli/stimuli/CaboutQ.mp3,0,72,2064:::Played stimuli audio_stimuli/stimuli/CaboutQ.mp3
2012-10-22,12:29:32,1350923339832,audio_stimuli/recs2/25CbuyQ.mp3,2,6750,"2016:::Played stimuli audio_stimuli/recs2/25CbuyQ.mp3; (1:1350923358972); (2:1350923360168)User is voting zero a lot, alerted them with to use actually vote. "
2012-10-22,12:29:43,1350923339832,audio_stimuli/recs4/45Cpost6.mp3,0,3310,4824:::Played stimuli audio_stimuli/recs4/45Cpost6.mp3 User clicked Next too fast: 597 or 4999
2012-10-22,12:29:47,1350923339832,audio_stimuli/recs2/21CbootD.mp3,0,2305,1800:::Played stimuli audio_stimuli/recs2/21CbootD.mp3
2012-10-22,12:29:52,1350923339832,audio_stimuli/recs4/50CaboutD.mp3,0,2038,1620:::Played stimuli audio_stimuli/recs4/50CaboutD.mp3
2012-10-22,12:30:05,1350923339832,audio_stimuli/recs3/35Cpost3.mp3,0,8816,"4104:::Played stimuli audio_stimuli/recs3/35Cpost3.mp3User is voting zero a lot, alerted them with to use actually vote. "
2012-10-22,12:32:40,1350923454061:::Sussex,audio_stimuli/recs1/04CputD.mp3,-5,null,NaN:::Played stimuli audio_stimuli/recs1/04CputD.mp3
2012-10-22,13:00:26,1350925193070:::South Africa,audio_stimuli/stimuli/MbaitQ.mp3,0,null,NaN:::Played stimuli audio_stimuli/stimuli/MbaitQ.mp3
2012-10-22,13:00:34,1350925193070:::South Africa,audio_stimuli/recs3/38MbootT.mp3,0,null,NaN:::Played stimuli audio_stimuli/recs3/38MbootT.mp3
2012-10-22,13:00:34,1350925193070:::South Africa,audio_stimuli/recs4/45MboyT.mp3,0,null,NaN:::Played stimuli audio_stimuli/recs4/45MboyT.mp3
2012-10-22,13:00:41,1350925193070:::South Africa,audio_stimuli/stimuli/MputD.mp3,0,null,"NaN:::Played stimuli audio_stimuli/stimuli/MputD.mp3 User clicked Next too fast: 737 or 1742User is voting zero a lot, alerted them with to use actually vote. "
2012-10-22,13:40:12,1350927544265:::South Africa,audio_stimuli/recs3/31MbuttD.mp3,3,15532,1476:::Played stimuli audio_stimuli/recs3/31MbuttD.mp3; (1:1350927603951); (2:1350927604486); (3:1350927604719); (4:1350927604951); (5:1350927605310); (4:1350927605910); (3:1350927606399); (2:1350927607479); (3:1350927607983)
2012-10-22,13:40:18,1350927544265:::South Africa,audio_stimuli/recs4/50MpotQ.mp3,-5,3991,1872:::Played stimuli audio_stimuli/recs4/50MpotQ.mp3; (-1:1350927614871); (-2:1350927614951); (-3:1350927615087); (-4:1350927615647); (-5:1350927616215)
2012-10-22,13:40:24,1350927544265:::South Africa,audio_stimuli/recs3/31MbatD.mp3,0,3780,1440:::Played stimuli audio_stimuli/recs3/31MbatD.mp3
2012-10-22,13:40:34,1350927544265:::South Africa,audio_stimuli/recs2/19MbetD.mp3,0,7720,1584:::Played stimuli audio_stimuli/recs2/19MbetD.mp3
2012-10-22,13:40:41,1350927544265:::South Africa,audio_stimuli/stimuli/MboughtD.mp3,2,3659,2482:::Played stimuli audio_stimuli/stimuli/MboughtD.mp3; (1:1350927640126); (2:1350927640262)
2012-10-22,13:40:49,1350927544265:::South Africa,audio_stimuli/recs1/07MboughtQ.mp3,3,4347,2196:::Played stimuli audio_stimuli/recs1/07MboughtQ.mp3; (1:1350927646903); (2:1350927647255); (3:1350927647807)
2012-10-22,13:40:54,1350927544265:::South Africa,audio_stimuli/recs1/09MaboutT.mp3,-3,2640,2052:::Played stimuli audio_stimuli/recs1/09MaboutT.mp3; (-1:1350927653431); (-2:1350927653480); (-3:1350927653546)
2012-10-22,13:41:01,1350927544265:::South Africa,audio_stimuli/recs1/05MboatQ.mp3,-2,3538,1584:::Played stimuli audio_stimuli/recs1/05MboatQ.mp3; (-1:1350927659534); (-2:1350927659726)
2012-10-22,13:41:07,1350927544265:::South Africa,audio_stimuli/stimuli/MboatD.mp3,3,4497,1228:::Played stimuli audio_stimuli/stimuli/MboatD.mp3; (1:1350927666459); (2:1350927666480); (3:1350927666521)
2012-10-22,13:41:15,1350927544265:::South Africa,audio_stimuli/recs4/38MpotT.mp3,-5,4069,2520:::Played stimuli audio_stimuli/recs4/38MpotT.mp3; (-1:1350927673891); (-2:1350927673912); (-3:1350927673937); (-5:1350927673954)
2012-10-22,13:41:23,1350927544265:::South Africa,audio_stimuli/recs3/35MbuyQ.mp3,-3,5234,2052:::Played stimuli audio_stimuli/recs3/35MbuyQ.mp3; (-1:1350927681785); (-2:1350927681840); (-3:1350927681875)
2012-10-22,13:41:28,1350927544265:::South Africa,audio_stimuli/recs3/27MbuyD.mp3,2,1703,2160:::Played stimuli audio_stimuli/recs3/27MbuyD.mp3; (1:1350927687184); (2:1350927687264)
2012-10-22,16:10:09,1350936281990:::Sussex,audio_stimuli/recs2/19CbuyD.mp3,3,283956,1584:::Played stimuli audio_stimuli/recs2/19CbuyD.mp3; (1:1350936363619); (2:1350936363691); (3:1350936363776); (4:1350936363923); (5:1350936364021); (4:1350936367142); (3:1350936367496)
2012-10-22,16:10:16,1350936281990:::Sussex,audio_stimuli/recs3/33CboyT.mp3,-2,4523,2232:::Played stimuli audio_stimuli/recs3/33CboyT.mp3; (-1:1350936615090); (-2:1350936615187)
2012-10-22,16:10:24,1350936281990:::Sussex,audio_stimuli/recs4/48CbatT.mp3,-4,3946,2736:::Played stimuli audio_stimuli/recs4/48CbatT.mp3; (-1:1350936622604); (-2:1350936622660); (-3:1350936622885); (-4:1350936623109)
2012-10-22,16:10:29,1350936281990:::Sussex,audio_stimuli/recs1/04CbeatT.mp3,-4,1829,1980:::Played stimuli audio_stimuli/recs1/04CbeatT.mp3; (-1:1350936628012); (-2:1350936628073); (-3:1350936628115); (-4:1350936628219)
2012-10-22,16:10:38,1350936281990:::Sussex,audio_stimuli/recs3/26Cpost1.mp3,1,1885,2772:::Played stimuli audio_stimuli/recs3/26Cpost1.mp3; (1:1350936633844)
2012-10-22,16:10:40,1350936281990:::Sussex,audio_stimuli/recs2/14CbetT.mp3,-2,2249,2268:::Played stimuli audio_stimuli/recs2/14CbetT.mp3; (-1:1350936639491); (-2:1350936639528)
2012-10-22,16:10:47,1350936281990:::Sussex,audio_stimuli/recs3/29CboyQ.mp3,2,3901,1836:::Played stimuli audio_stimuli/recs3/29CboyQ.mp3; (1:1350936645448); (2:1350936645546)
2012-10-22,16:10:52,1350936281990:::Sussex,audio_stimuli/recs2/22CpotT.mp3,2,2904,1980:::Played stimuli audio_stimuli/recs2/22CpotT.mp3; (1:1350936650786); (2:1350936652212)
2012-10-22,16:10:57,1350936281990:::Sussex,audio_stimuli/stimuli/CbitQ.mp3,-3,2108,1593:::Played stimuli audio_stimuli/stimuli/CbitQ.mp3; (-1:1350936656623); (-2:1350936656659); (-3:1350936656692)
2012-10-22,16:11:03,1350936281990:::Sussex,audio_stimuli/recs4/39Cpost2.mp3,2,2023,2736:::Played stimuli audio_stimuli/recs4/39Cpost2.mp3; (1:1350936662410); (2:1350936662495)
2012-10-22,16:11:10,1350936281990:::Sussex,audio_stimuli/recs4/48pre5.mp3,-4,3063,2916:::Played stimuli audio_stimuli/recs4/48pre5.mp3; (-1:1350936669479); (-2:1350936669515); (-3:1350936669563); (-4:1350936669592)
2012-10-22,16:11:16,1350936281990:::Sussex,audio_stimuli/recs3/33CbuttT.mp3,2,2326,2052:::Played stimuli audio_stimuli/recs3/33CbuttT.mp3; (1:1350936674799); (2:1350936674860)
2012-10-22,16:11:57,1350936697990:::Russia,audio_stimuli/recs4/44SaboutE.mp3,3,2768,1836:::Played stimuli audio_stimuli/recs4/44SaboutE.mp3; (1:1350936715511); (2:1350936715572); (3:1350936715647)
2012-10-22,16:12:03,1350936697990:::Russia,audio_stimuli/recs4/43SbeatT.mp3,-5,3007,2016:::Played stimuli audio_stimuli/recs4/43SbeatT.mp3; (-1:1350936720608); (-2:1350936720635); (-3:1350936720671); (-4:1350936720729); (-5:1350936720754)
2012-10-22,16:12:09,1350936697990:::Russia,audio_stimuli/recs1/02SboatQ.mp3,5,3475,1944:::Played stimuli audio_stimuli/recs1/02SboatQ.mp3; (-1:1350936727473); (-2:1350936727509); (-3:1350936727549); (-2:1350936728155); (-1:1350936728180); (1:1350936728192); (3:1350936728204); (4:1350936728216); (5:1350936728232)
2012-10-22,18:52:30,1350946148672:::Sussex,audio_stimuli/recs3/36pre3.mp3,-5,5278,2736:::Played stimuli audio_stimuli/recs3/36pre3.mp3; (-1:1350946346967); (-2:1350946347019); (-3:1350946347357); (-4:1350946347392); (-5:1350946347438)
2012-10-22,18:52:39,1350946148672:::Sussex,audio_stimuli/recs1/10CputQ.mp3,5,1820,2340:::Played stimuli audio_stimuli/recs1/10CputQ.mp3; (1:1350946354133); (2:1350946354170); (3:1350946354181); (4:1350946354193); (5:1350946354207)
2012-10-22,18:52:42,1350946148672:::Sussex,audio_stimuli/recs1/10pre4.mp3,-1,3708,3492:::Played stimuli audio_stimuli/recs1/10pre4.mp3; (1:1350946359222); (2:1350946359551); (1:1350946360125); (0:1350946361042); (-1:1350946361054); (-2:1350946361076); (-3:1350946361106); (-2:1350946361541); (-1:1350946361968)
2012-10-22,18:52:46,1350946148672:::Sussex,audio_stimuli/stimuli/CbetT.mp3,5,1062,1985:::Played stimuli audio_stimuli/stimuli/CbetT.mp3; (1:1350946366295); (2:1350946366328); (3:1350946366379); (4:1350946366387); (5:1350946366445)
2012-10-22,18:52:56,1350946148672:::Sussex,audio_stimuli/recs3/27CbertD.mp3,3,5764,2916:::Played stimuli audio_stimuli/recs3/27CbertD.mp3; (1:1350946369942); (2:1350946369978); (3:1350946370002); (4:1350946370029); (5:1350946370040); (4:1350946371028); (3:1350946371186); (4:1350946372590); (3:1350946374592)
2012-10-22,18:53:02,1350946148672:::Sussex,audio_stimuli/recs2/21Cpost5.mp3,3,1718,3060:::Played stimuli audio_stimuli/recs2/21Cpost5.mp3; (1:1350946380942); (2:1350946381099); (3:1350946381318)
2012-10-22,18:53:06,1350946148672:::Sussex,audio_stimuli/recs1/02pre5.mp3,-5,920,2484:::Played stimuli audio_stimuli/recs1/02pre5.mp3; (-1:1350946385750); (-2:1350946385775); (-3:1350946385801); (-4:1350946385820); (-5:1350946385824)
2012-10-22,18:53:12,1350946148672:::Sussex,audio_stimuli/recs2/14CbertQ.mp3,3,1927,3060:::Played stimuli audio_stimuli/recs2/14CbertQ.mp3; (1:1350946390024); (2:1350946390149); (3:1350946390283); (4:1350946390499); (3:1350946392293)
2012-10-22,18:53:19,1350946148672:::Sussex,audio_stimuli/recs4/45CaboutD.mp3,5,3833,1656:::Played stimuli audio_stimuli/recs4/45CaboutD.mp3; (1:1350946396346); (2:1350946396408); (3:1350946396542); (4:1350946398338); (5:1350946398764)
2012-10-22,18:53:24,1350946148672:::Sussex,audio_stimuli/recs1/06CboatT.mp3,2,2045,1836:::Played stimuli audio_stimuli/recs1/06CboatT.mp3; (-1:1350946402829); (0:1350946403109); (1:1350946403174); (2:1350946403244)
2012-10-22,18:53:29,1350946148672:::Sussex,audio_stimuli/stimuli/CbatD.mp3,5,2230,1620:::Played stimuli audio_stimuli/stimuli/CbatD.mp3; (1:1350946408176); (2:1350946408212); (3:1350946408244); (4:1350946408277); (5:1350946408578)
2012-10-22,18:53:32,1350946148672:::Sussex,audio_stimuli/stimuli/CaboutQ.mp3,3,1004,2064:::Played stimuli audio_stimuli/stimuli/CaboutQ.mp3; (1:1350946412411); (2:1350946412447); (3:1350946412496)
2012-10-22,18:53:51,1350946148672:::Sussex,audio_stimuli/stimuli/CpotT.mp3,3,2217,2116:::Played stimuli audio_stimuli/stimuli/CpotT.mp3; (1:1350946430026); (2:1350946430082); (3:1350946430747)
2012-10-22,18:53:55,1350946148672:::Sussex,audio_stimuli/recs3/29CpotQ.mp3,3,1997,2052:::Played stimuli audio_stimuli/recs3/29CpotQ.mp3; (1:1350946435041); (2:1350946435058); (3:1350946435091); (4:1350946435153); (3:1350946435519)
2012-10-22,18:54:00,1350946148672:::Sussex,audio_stimuli/stimuli/CpotD.mp3,3,2103,2011:::Played stimuli audio_stimuli/stimuli/CpotD.mp3; (1:1350946439878); (2:1350946440464); (3:1350946440972)
2012-10-22,18:54:05,1350946148672:::Sussex,audio_stimuli/recs1/12CbatD.mp3,-4,2012,1476:::Played stimuli audio_stimuli/recs1/12CbatD.mp3; (-1:1350946444628); (-2:1350946444858); (-3:1350946445188); (-4:1350946445289)
2012-10-22,18:54:08,1350946148672:::Sussex,audio_stimuli/recs2/18CputQ.mp3,5,-70,2520:::Played stimuli audio_stimuli/recs2/18CputQ.mp3; (1:1350946448717); (2:1350946448756); (3:1350946448765); (4:1350946448792); (5:1350946448815)
2012-10-22,18:54:15,1350946148672:::Sussex,audio_stimuli/stimuli/CbeatD.mp3,4,2736,1985:::Played stimuli audio_stimuli/stimuli/CbeatD.mp3; (1:1350946452549); (2:1350946452597); (3:1350946452903); (4:1350946454728)
2012-10-22,18:54:20,1350946148672:::Sussex,audio_stimuli/recs3/29CbuttT.mp3,2,2547,1980:::Played stimuli audio_stimuli/recs3/29CbuttT.mp3; (1:1350946459093); (2:1350946459162)
2012-10-22,18:54:31,1350946148672:::Sussex,audio_stimuli/stimuli/CbuyD.mp3,2,8188,2037:::Played stimuli audio_stimuli/stimuli/CbuyD.mp3; (1:1350946463717); (0:1350946464085); (-1:1350946464149); (-2:1350946464198); (-3:1350946464245); (-2:1350946464719); (-1:1350946464816); (0:1350946464914); (1:1350946465415); (2:1350946465831); (3:1350946466416); (2:1350946466867)
2012-10-22,18:54:34,1350946148672:::Sussex,audio_stimuli/recs3/29CbaitQ.mp3,5,716,1656:::Played stimuli audio_stimuli/recs3/29CbaitQ.mp3; (1:1350946474704); (2:1350946474736); (3:1350946474753); (4:1350946474778); (5:1350946474973)
2012-10-22,18:54:37,1350946148672:::Sussex,audio_stimuli/recs1/07CaboutQ.mp3,5,140,1800:::Played stimuli audio_stimuli/recs1/07CaboutQ.mp3; (1:1350946477816); (2:1350946477840); (3:1350946477854); (4:1350946477869); (5:1350946477878)
2012-10-22,18:54:42,1350946148672:::Sussex,audio_stimuli/recs2/20CpotD.mp3,5,1972,1836:::Played stimuli audio_stimuli/recs2/20CpotD.mp3; (-1:1350946481209); (-2:1350946481234); (-3:1350946481247); (-4:1350946481270); (-5:1350946481649); (-4:1350946482467); (-3:1350946482492); (-1:1350946482503); (0:1350946482516); (1:1350946482528); (2:1350946482540); (3:1350946482556); (4:1350946482571); (5:1350946482577)
2012-10-22,18:54:55,1350946148672:::Sussex,audio_stimuli/recs3/31Cpost3.mp3,0,8997,2664:::Played stimuli audio_stimuli/recs3/31Cpost3.mp3; (1:1350946486190); (2:1350946486227); (3:1350946486238); (4:1350946486256); (5:1350946486263); (4:1350946488789); (3:1350946488814); (1:1350946488826); (-1:1350946488839); (-4:1350946488855); (-5:1350946488863); (-4:1350946489863); (-3:1350946489888); (-2:1350946489912); (-1:1350946489925); (0:1350946489957); (1:1350946489974); (2:1350946490010); (3:1350946490304); (2:1350946490624); (1:1350946490691); (2:1350946491074); (3:1350946491123); (4:1350946491144); (3:1350946491549); (4:1350946492124); (5:1350946492331); (4:1350946493906); (3:1350946494370); (0:1350946495151)
2012-10-22,19:48:32,1350949610058:::Russia,audio_stimuli/recs1/08SbaitD.mp3,0,null,NaN:::Played stimuli audio_stimuli/recs1/08SbaitD.mp3
2012-10-22,19:48:40,1350949610058:::Russia,audio_stimuli/recs1/09SbetQ.mp3,2,null,NaN:::Played stimuli audio_stimuli/recs1/09SbetQ.mp3
2012-10-22,19:48:47,1350949610058:::Russia,audio_stimuli/recs3/29SboughtQ.mp3,0,null,NaN:::Played stimuli audio_stimuli/recs3/29SboughtQ.mp3
2012-10-22,19:48:55,1350949610058:::Russia,audio_stimuli/stimuli/SbitT.mp3,0,null,NaN:::Played stimuli audio_stimuli/stimuli/SbitT.mp3
2012-10-22,19:49:04,1350949610058:::Russia,audio_stimuli/recs3/28SbaitT.mp3,-1,null,NaN:::Played stimuli audio_stimuli/recs3/28SbaitT.mp3
2012-10-22,19:49:13,1350949610058:::Russia,audio_stimuli/recs2/25SbootD.mp3,0,null,NaN:::Played stimuli audio_stimuli/recs2/25SbootD.mp3
2012-10-23,13:53:11,1351014779445,audio_stimuli/stimuli/CbuyQ.mp3,-5,5122,2011:::Played stimuli audio_stimuli/stimuli/CbuyQ.mp3; (-1:1351014808565); (-2:1351014808682); (-3:1351014812261); (-4:1351014812294); (-5:1351014812344)
2012-10-23,13:53:23,1351014779445,audio_stimuli/stimuli/CbeatQ.mp3,5,7072,1933:::Played stimuli audio_stimuli/stimuli/CbeatQ.mp3; (0:1351014817923); (1:1351014818023); (2:1351014818122); (3:1351014818189); (4:1351014818339); (5:1351014818574)
2012-10-23,13:53:24,1351014779445,audio_stimuli/recs1/06CbatT.mp3,0,628,1980:::Played stimuli audio_stimuli/recs1/06CbatT.mp3
2012-10-23,13:53:31,1351014779445,audio_stimuli/recs1/04CboatD.mp3,5,4489,1728:::Played stimuli audio_stimuli/recs1/04CboatD.mp3 User clicked Next too fast: 239 or 1243; (0:1351014832711); (1:1351014832827); (2:1351014832843); (3:1351014832877); (4:1351014832894); (5:1351014832928)
2012-10-23,13:53:38,1351014779445,audio_stimuli/recs3/36Cpost6.mp3,-4,-939,4212:::Played stimuli audio_stimuli/recs3/36Cpost6.mp3; (0:1351014837789); (-1:1351014837840); (-2:1351014837873); (-3:1351014837906); (-4:1351014837923)
2012-10-23,13:53:41,1351014779445,audio_stimuli/recs3/38CputQ.mp3,5,371,3708:::Played stimuli audio_stimuli/recs3/38CputQ.mp3; (0:1351014842802); (1:1351014842853); (2:1351014842896); (3:1351014842926); (4:1351014842960); (5:1351014843009)
2012-10-23,13:53:45,1351014779445,audio_stimuli/recs4/43CbetQ.mp3,-5,1457,1296:::Played stimuli audio_stimuli/recs4/43CbetQ.mp3; (0:1351014846702); (-1:1351014846752); (-2:1351014846786); (-3:1351014846829); (-4:1351014846849); (-5:1351014846886)
2012-10-23,13:53:48,1351014779445,audio_stimuli/stimuli/CboyD.mp3,1,1830,1776:::Played stimuli audio_stimuli/stimuli/CboyD.mp3; (0:1351014850747); (1:1351014850781)
2012-10-23,13:53:52,1351014779445,audio_stimuli/stimuli/CputT.mp3,5,-333,2743:::Played stimuli audio_stimuli/stimuli/CputT.mp3; (0:1351014855443); (1:1351014855493); (2:1351014855526); (3:1351014855543); (4:1351014855560); (5:1351014855576)
2012-10-23,13:53:54,1351014779445,audio_stimuli/recs3/27CboatQ.mp3,-5,-431,1728:::Played stimuli audio_stimuli/recs3/27CboatQ.mp3; (0:1351014857673); (-1:1351014857707); (-2:1351014857740); (-3:1351014857756); (-4:1351014857773); (-5:1351014857807)
2012-10-23,13:53:58,1351014779445,audio_stimuli/recs2/18Cpost3.mp3,5,-712,3348:::Played stimuli audio_stimuli/recs2/18Cpost3.mp3; (0:1351014861090); (1:1351014861140); (2:1351014861156); (3:1351014861189); (4:1351014861206); (5:1351014861223)
2012-10-23,13:54:02,1351014779445,audio_stimuli/stimuli/CbootT.mp3,0,64,2403:::Played stimuli audio_stimuli/stimuli/CbootT.mp3
2012-10-23,15:37:44,1351021025363:::Sussex,audio_stimuli/recs1/05pre2.mp3,0,-298,3168:::Played stimuli audio_stimuli/recs1/05pre2.mp3
2012-10-24,00:30:45,1351052960213:::South Africa,audio_stimuli/recs2/18MboyT.mp3,-5,17557,2124:::Played stimuli audio_stimuli/recs2/18MboyT.mp3; (1:1351053042138); (2:1351053042423); (3:1351053042683); (2:1351053043325); (1:1351053043386); (0:1351053043425); (-1:1351053043474); (-2:1351053043553); (-3:1351053043950); (-4:1351053044064); (-5:1351053044275)
2012-10-24,00:30:52,1351052960213:::South Africa,audio_stimuli/recs3/36MputD.mp3,3,5863,2232:::Played stimuli audio_stimuli/recs3/36MputD.mp3; (1:1351053053009); (2:1351053053072); (3:1351053053155)
2012-10-24,00:45:50,1351053923468,audio_stimuli/recs1/07SbeatD.mp3,-5,5766,1728:::Played stimuli audio_stimuli/recs1/07SbeatD.mp3; (-1:1351053949863); (-2:1351053949893); (-3:1351053949923); (-4:1351053949950); (-5:1351053949977)
2012-10-24,00:45:55,1351053923468,audio_stimuli/stimuli/SaboutD.mp3,5,2625,1829:::Played stimuli audio_stimuli/stimuli/SaboutD.mp3; (1:1351053956136); (2:1351053956162); (3:1351053956178); (4:1351053956192); (5:1351053956234)
2012-10-24,00:46:03,1351053923468,audio_stimuli/recs4/40SbuttT.mp3,0,4496,2124:::Played stimuli audio_stimuli/recs4/40SbuttT.mp3; (-1:1351053962427); (-2:1351053962463); (-3:1351053962478); (-4:1351053962501); (-5:1351053962521); (-4:1351053962972); (-3:1351053963009); (-2:1351053963034); (-1:1351053963063); (0:1351053963115); (1:1351053963433); (0:1351053963900)
2012-10-24,00:46:12,1351053923468,audio_stimuli/stimuli/SboughtT.mp3,2,5763,3082:::Played stimuli audio_stimuli/stimuli/SboughtT.mp3; (1:1351053973936); (2:1351053973980)
2012-10-24,00:46:27,1351053923468,audio_stimuli/recs4/49Spost3.mp3,-5,9162,3132:::Played stimuli audio_stimuli/recs4/49Spost3.mp3; (-1:1351053984991); (-2:1351053985022); (-3:1351053985038); (-4:1351053985079); (-5:1351053985118)
2012-10-24,00:46:35,1351053923468,audio_stimuli/recs3/33SpotD.mp3,-5,5013,2196:::Played stimuli audio_stimuli/recs3/33SpotD.mp3; (-1:1351053995203); (-2:1351053995252); (-3:1351053995280); (-4:1351053995295); (-5:1351053995316)
2012-10-24,00:46:42,1351053923468,audio_stimuli/recs3/27SputD.mp3,5,4127,2700:::Played stimuli audio_stimuli/recs3/27SputD.mp3; (1:1351054003382); (2:1351054003435); (3:1351054003481); (4:1351054003530); (5:1351054003606)
2012-10-24,00:46:49,1351053923468,audio_stimuli/recs4/44SbaitQ.mp3,5,4494,1836:::Played stimuli audio_stimuli/recs4/44SbaitQ.mp3; (1:1351054010949); (2:1351054010964); (3:1351054010990); (5:1351054011005)
2012-10-24,00:46:57,1351053923468,audio_stimuli/stimuli/SboatD.mp3,-2,4431,1489:::Played stimuli audio_stimuli/stimuli/SboatD.mp3; (-1:1351054017860); (-2:1351054017946)
2012-10-24,00:47:01,1351053923468,audio_stimuli/stimuli/SboatD.mp3,-2,1727,1489:::Played stimuli audio_stimuli/stimuli/SboatD.mp3; (-1:1351054021981); (-2:1351054022095)
2012-10-24,00:47:09,1351053923468,audio_stimuli/stimuli/SbeatT.mp3,2,5434,2090:::Played stimuli audio_stimuli/stimuli/SbeatT.mp3; (1:1351054030331); (2:1351054030448)
2012-10-24,00:47:21,1351053923468,audio_stimuli/recs3/32SpotT.mp3,-5,3428,2376:::Played stimuli audio_stimuli/recs3/32SpotT.mp3; (-1:1351054037521); (-2:1351054037541); (-3:1351054037558); (-4:1351054037586); (-5:1351054037605)
2012-10-24,05:53:13,1351072366887,audio_stimuli/recs4/38pre5.mp3,0,3276,6156:::Played stimuli audio_stimuli/recs4/38pre5.mp3; (1:1351072391553); (2:1351072391851); (3:1351072392577); (4:1351072392668); (5:1351072392844); (3:1351072396250); (2:1351072396281); (1:1351072396309); (0:1351072396340)
2012-10-24,05:53:21,1351072366887,audio_stimuli/recs3/38CbertT.mp3,0,2354,4716:::Played stimuli audio_stimuli/recs3/38CbertT.mp3
2012-10-24,05:53:25,1351072366887,audio_stimuli/recs3/35CbertT.mp3,0,229,3312:::Played stimuli audio_stimuli/recs3/35CbertT.mp3
2012-10-24,13:23:01,1351110444546,audio_stimuli/stimuli/SbeatT.mp3,0,-5996309,6000000:::Played stimuli audio_stimuli/stimuli/SbeatT.mp3
2012-10-24,16:33:00,1351110756366,audio_stimuli/stimuli/SboyT.mp3,5,null,NaN:::Played stimuli audio_stimuli/stimuli/SboyT.mp3; (-1:1351110772717); (-2:1351110773420); (-1:1351110773896); (0:1351110774145); (1:1351110774396); (2:1351110774595); (3:1351110774671); (4:1351110774798); (3:1351110775959); (2:1351110776140); (1:1351110776249); (2:1351110776990); (3:1351110777039); (4:1351110777100); (5:1351110777160)
2012-10-24,16:33:03,1351110756366,audio_stimuli/recs3/35SbaitQ.mp3,-5,163,1800:::Played stimuli audio_stimuli/recs3/35SbaitQ.mp3; (-1:1351110780558); (-2:1351110780580); (-3:1351110780609); (-4:1351110780641); (-5:1351110780673)
2012-10-24,16:33:06,1351110756366,audio_stimuli/recs2/18SpotD.mp3,5,230,2052:::Played stimuli audio_stimuli/recs2/18SpotD.mp3; (2:1351110783601); (3:1351110783623); (4:1351110783740); (5:1351110783913)
2012-10-24,16:42:00,1351114851928:::Sussex,audio_stimuli/recs4/47Cpost3.mp3,0,1915,2520:::Played stimuli audio_stimuli/recs4/47Cpost3.mp3
2012-10-24,16:42:11,1351114851928:::Sussex,audio_stimuli/recs2/25CbatQ.mp3,-3,8794,1512:::Played stimuli audio_stimuli/recs2/25CbatQ.mp3; (1:1351114918936); (2:1351114918967); (3:1351114919240); (4:1351114919311); (5:1351114919455); (4:1351114920808); (3:1351114920936); (2:1351114921040); (1:1351114921192); (0:1351114921264); (-1:1351114921344); (-2:1351114921624); (-3:1351114921920)
2012-10-24,18:27:51,1351117334132:::Sussex,audio_stimuli/stimuli/CputQ.mp3,5,7587,2534:::Played stimuli audio_stimuli/stimuli/CputQ.mp3; (-1:1351117666245); (-2:1351117666396); (5:1351117670645)
2012-10-24,18:28:18,1351117334132:::Sussex,audio_stimuli/stimuli/CaboutD.mp3,5,21474,1724:::Played stimuli audio_stimuli/stimuli/CaboutD.mp3; (1:1351117694780); (2:1351117694806); (3:1351117694818); (4:1351117694843); (5:1351117694858)
2012-10-24,18:28:22,1351117334132:::Sussex,audio_stimuli/recs1/11CbuttT.mp3,-5,4478,1836:::Played stimuli audio_stimuli/recs1/11CbuttT.mp3; (-2:1351117702048); (-3:1351117702120); (-4:1351117702169); (-5:1351117702347)
2012-10-24,18:28:37,1351117334132:::Sussex,audio_stimuli/recs2/14CbitQ.mp3,5,11891,1620:::Played stimuli audio_stimuli/recs2/14CbitQ.mp3; (-1:1351117714540); (-2:1351117714563); (-3:1351117714576); (-5:1351117714590); (5:1351117717701)
2012-10-24,18:28:44,1351117334132:::Sussex,audio_stimuli/recs2/20CbootD.mp3,-5,4455,1620:::Played stimuli audio_stimuli/recs2/20CbootD.mp3; (-1:1351117724122); (-2:1351117724169); (-3:1351117724181); (-4:1351117724303); (-5:1351117724844)
